Time (s),Section,Text,Anger Score,RMS,Brightness,Motion
53.2,,,0.9000,0.047945,36.680146,0.125382
53.3,,,0.9000,0.050006,62.007734,0.115193
53.4,,,0.9000,0.052068,49.051553,0.105003
53.5,,,0.9000,0.054129,9.895043,0.094814
53.6,,,0.9000,0.056190,104.322825,0.084625
53.7,,,0.9000,0.058251,71.482459,0.074436
53.8,,,0.9000,0.060312,39.545621,0.064246
53.9,,,0.9000,0.062374,87.104727,0.054057
54.0,,,0.9000,0.064435,27.503772,0.043868
54.1,,,0.9000,0.062186,45.424810,0.053579
54.2,,,0.9000,0.059937,31.678520,0.063289
54.3,,,0.9000,0.057689,63.956320,0.073000
54.4,,,0.9000,0.055440,40.962467,0.082710
54.5,,,0.9000,0.053191,56.052727,0.092421
54.6,,,0.9000,0.050942,56.093604,0.102131
54.7,,,0.9000,0.048694,56.070245,0.111842
54.8,,,0.9000,0.046445,67.114647,0.121552
54.9,,,0.9000,0.044196,62.445793,0.131263
55.0,,,0.9000,0.041948,64.004551,0.140974
55.1,,,0.9000,0.041262,60.748892,0.234871
55.2,,,0.9000,0.040577,84.169446,0.328768
55.3,,,0.9000,0.039891,45.450646,0.422665
55.4,,,0.9000,0.039206,54.025171,0.516562
55.5,,,0.9000,0.038521,57.147145,0.610459
55.6,,,0.9000,0.037835,57.022268,0.704356
55.7,,,0.9000,0.037150,50.627525,0.798253
55.8,,,0.9000,0.036464,48.810643,0.892151
55.9,,,0.9000,0.035779,61.826712,0.986048
56.0,,,0.9000,0.035094,62.270467,1.079945
56.1,,,0.9000,0.035592,62.255622,1.066563
56.2,,,0.9000,0.036091,61.107095,1.053182
56.3,,,0.9000,0.036589,65.655711,1.039801
56.4,,,0.9000,0.037088,69.181053,1.026419
56.5,,,0.9000,0.037586,191.302946,1.013038
56.6,,,0.9000,0.038085,195.050862,0.999656
56.7,,,0.9000,0.038583,53.684995,0.986275
56.8,,,0.9000,0.039081,94.808285,0.972894
56.9,,,0.9000,0.039580,110.734846,0.959512
57.0,,,0.9000,0.040078,97.815704,0.946131
57.1,,,0.9000,0.037591,83.352276,0.853254
57.2,,,0.9000,0.035103,62.850047,0.760377
57.3,,,0.9000,0.032616,58.092328,0.667500
57.4,,,0.9000,0.030128,60.254150,0.574624
57.5,,,0.9000,0.027641,60.200812,0.481747
57.6,,,0.9000,0.025153,60.217112,0.388870
57.7,,,0.9000,0.022665,59.370698,0.295993
57.8,,,0.9000,0.020178,59.525149,0.203116
57.9,,,0.9000,0.017690,59.781993,0.110239
58.0,,,0.9000,0.015203,57.351372,0.017363
58.1,,,0.9000,0.015791,57.507540,0.018380
58.2,,,0.9000,0.016379,135.446278,0.019397
58.3,,,0.9000,0.016967,149.302333,0.020414
58.4,,,0.9000,0.017555,20.694023,0.021431
58.5,,,0.9000,0.018143,53.298387,0.022448
58.6,,,0.9000,0.018732,50.611204,0.023465
58.7,,,0.9000,0.019320,61.666598,0.024482
58.8,,,0.9000,0.019908,75.086437,0.025499
58.9,,,0.9000,0.020496,211.112833,0.026516
59.0,,,0.9000,0.021084,117.332795,0.027534
59.1,,,0.9000,0.022616,35.080767,0.027887
59.2,,,0.9000,0.024148,54.941500,0.028240
59.3,,,0.9000,0.025679,50.548353,0.028594
59.4,,,0.9000,0.027211,74.330080,0.028947
59.5,,,0.9000,0.028743,61.675167,0.029301
59.6,,,0.9000,0.030275,73.119789,0.029654
59.7,,,0.9000,0.031806,48.856774,0.030008
59.8,,,0.9000,0.033338,52.445816,0.030361
59.9,,,0.9000,0.034870,44.974980,0.030714
60.0,,,0.9000,0.036402,44.604808,0.031068
60.1,,,0.9000,0.038211,47.550524,0.032585
60.2,,,0.9000,0.040021,49.612993,0.034102
60.3,,,0.9000,0.041830,65.243577,0.035619
60.4,,,0.9000,0.043640,65.271096,0.037136
60.5,,,0.9000,0.045449,82.515204,0.038653
60.6,,,0.9000,0.047259,50.562366,0.040169
60.7,,,0.9000,0.049068,37.356846,0.041686
60.8,,,0.9000,0.050877,70.813010,0.043203
60.9,,,0.9000,0.052687,75.740766,0.044720
61.0,,,0.9000,0.054496,77.989753,0.046237
61.1,,,0.9000,0.053335,209.866731,0.052248
61.2,,,0.9000,0.052174,83.361635,0.058259
61.3,,,0.9000,0.051013,89.556203,0.064270
61.4,,,0.9000,0.049852,187.753360,0.070281
61.5,,,0.9000,0.048691,166.238131,0.076292
61.6,,,0.9000,0.047530,58.401463,0.082303
61.7,,,0.9000,0.046369,66.111901,0.088314
61.8,,,0.9000,0.045208,65.887463,0.094325
61.9,,,0.9000,0.044046,65.528070,0.100336
62.0,,,0.9000,0.042885,65.376091,0.106347
62.1,,,0.9000,0.040195,65.649541,0.109014
62.2,,,0.9000,0.037505,61.593122,0.111680
62.3,,,0.9000,0.034815,70.580996,0.114347
62.4,,,0.9000,0.032125,70.174278,0.117013
62.5,,,0.9000,0.029435,70.560973,0.119680
62.6,,,0.9000,0.026745,71.402043,0.122347
62.7,,,0.9000,0.024055,90.920788,0.125013
62.8,,,0.9000,0.021365,90.929776,0.127680
62.9,,,0.9000,0.018675,52.834467,0.130346
63.0,,,0.9000,0.015985,53.003245,0.133013
63.1,,,0.9000,0.016044,53.034895,0.723305
63.2,,,0.9000,0.016102,53.029212,1.313597
63.3,,,0.9000,0.016161,52.911512,1.903889
63.4,,,0.9000,0.016220,52.690096,2.494180
63.5,,,0.9000,0.016278,52.991071,3.084472
63.6,,,0.9000,0.016337,53.656657,3.674764
63.7,,,0.9000,0.016396,53.572103,4.265056
63.8,,,0.9000,0.016454,53.642150,4.855348
63.9,,,0.9000,0.016513,53.663701,5.445640
64.0,,,0.9000,0.016572,53.782395,6.035932
64.1,,,0.9000,0.016567,53.464672,5.727102
64.2,,,0.9000,0.016561,53.351757,5.418273
64.3,,,0.9000,0.016556,52.828343,5.109444
64.4,,,0.9000,0.016551,55.009161,4.800615
64.5,,,0.9000,0.016546,50.860871,4.491786
64.6,,,0.9000,0.016541,41.369658,4.182956
64.7,,,0.9000,0.016536,76.092969,3.874127
64.8,,,0.9000,0.016531,73.926763,3.565298
64.9,,,0.9000,0.016526,66.702437,3.256469
65.0,,,0.9000,0.016521,73.670158,2.947640
65.1,,,0.9000,0.020634,73.374595,2.660761
65.2,,,0.9000,0.024747,73.814664,2.373882
65.3,,,0.9000,0.028860,73.990774,2.087004
65.4,,,0.9000,0.032973,72.811181,1.800125
65.5,,,0.9000,0.037086,74.328741,1.513247
65.6,,,0.9000,0.041199,53.167061,1.226368
65.7,,,0.9000,0.045312,68.777651,0.939489
65.8,,,0.9000,0.049425,71.981610,0.652611
65.9,,,0.9000,0.053538,45.743911,0.365732
66.0,,,0.9000,0.057651,45.798002,0.078854
66.1,,,0.9000,0.057210,45.838818,0.072122
66.2,,,0.9000,0.056768,56.881942,0.065391
66.3,,,0.9000,0.056327,61.947084,0.058659
66.4,,,0.9000,0.055886,66.961094,0.051927
66.5,,,0.9000,0.055445,66.970794,0.045196
66.6,,,0.9000,0.055004,55.955389,0.038464
66.7,,,0.9000,0.054562,57.155625,0.031733
66.8,,,0.9000,0.054121,55.145067,0.025001
66.9,,,0.9000,0.053680,41.115788,0.018270
67.0,,,0.9000,0.053239,55.981648,0.011538
67.1,,,0.9000,0.053032,59.421452,0.018101
67.2,,,0.9000,0.052826,68.229212,0.024664
67.3,,,0.9000,0.052619,58.463136,0.031227
67.4,,,0.9000,0.052413,60.428669,0.037790
67.5,,,0.9000,0.052206,60.468634,0.044353
67.6,,,0.9000,0.051999,62.650706,0.050916
67.7,,,0.9000,0.051793,95.969565,0.057479
67.8,,,0.9000,0.051586,82.369538,0.064041
67.9,,,0.9000,0.051380,68.394479,0.070604
68.0,,,0.9000,0.051173,78.033246,0.077167
68.1,,,0.9000,0.049923,86.872163,1.001066
68.2,,,0.9000,0.048672,132.341812,1.924966
68.3,,,0.9000,0.047422,83.686143,2.848865
68.4,,,0.9000,0.046172,46.264341,3.772764
68.5,,,0.9000,0.044921,43.652167,4.696664
68.6,,,0.9000,0.043671,33.978250,5.620563
68.7,,,0.9000,0.042421,40.537946,6.544462
68.8,,,0.9000,0.041170,38.639735,7.468361
68.9,,,0.9000,0.039920,41.770265,8.392261
69.0,,,0.9000,0.038670,49.870559,9.316160
69.1,,,0.9000,0.039042,26.331645,9.263795
69.2,,,0.9000,0.039413,222.679491,9.211429
69.3,,,0.9000,0.039785,59.868607,9.159064
69.4,,,0.9000,0.040157,59.420190,9.106698
69.5,,,0.9000,0.040529,56.072360,9.054333
69.6,,,0.9000,0.040900,53.249790,9.001968
69.7,,,0.9000,0.041272,71.096826,8.949602
69.8,,,0.9000,0.041644,93.565262,8.897237
69.9,,,0.9000,0.042016,81.398997,8.844871
70.0,,,0.9000,0.042388,70.238314,8.792506
70.1,,,0.9000,0.040673,78.048983,8.232262
70.2,,,0.9000,0.038958,64.692730,7.672019
70.3,,,0.9000,0.037243,44.732046,7.111775
70.4,,,0.9000,0.035528,53.859928,6.551532
70.5,,,0.9000,0.033813,61.402610,5.991288
70.6,,,0.9000,0.032099,55.346609,5.431044
70.7,,,0.9000,0.030384,247.088177,4.870801
70.8,,,0.9000,0.028669,6.616531,4.310557
70.9,,,0.9000,0.026954,15.128051,3.750314
71.0,,,0.9000,0.025239,26.783109,3.190070
71.1,,,0.9000,0.023480,44.208731,3.304421
71.2,,,0.9000,0.021721,50.275533,3.418773
71.3,,,0.9000,0.019961,51.172602,3.533124
71.4,,,0.9000,0.018202,31.976915,3.647476
71.5,,,0.9000,0.016443,33.697429,3.761827
71.6,,,0.9000,0.014684,35.493638,3.876179
71.7,,,0.9000,0.012925,37.123362,3.990530
71.8,,,0.9000,0.011165,36.564896,4.104881
71.9,,,0.9000,0.009406,35.785299,4.219233
72.0,,,0.9000,0.007647,72.507865,4.333584
72.1,,,0.9000,0.007550,35.808239,3.912300
72.2,,,0.9000,0.007454,35.951590,3.491015
72.3,,,0.9000,0.007357,61.206579,3.069731
72.4,,,0.9000,0.007261,47.665192,2.648446
72.5,,,0.9000,0.007164,23.282372,2.227162
72.6,,,0.9000,0.007068,35.719023,1.805878
72.7,,,0.9000,0.006971,51.375712,1.384593
72.8,,,0.9000,0.006874,46.740963,0.963309
72.9,,,0.9000,0.006778,7.361472,0.542024
73.0,,,0.9000,0.006681,69.208153,0.120740
73.1,,,0.9000,0.008113,68.483662,0.176704
73.2,,,0.9000,0.009545,67.557623,0.232669
73.3,,,0.9000,0.010977,169.567407,0.288633
73.4,,,0.9000,0.012408,168.595269,0.344598
73.5,,,0.9000,0.013840,167.779009,0.400562
73.6,,,0.9000,0.015272,165.601801,0.456527
73.7,,,0.9000,0.016704,164.533462,0.512491
73.8,,,0.9000,0.018135,165.105683,0.568456
73.9,,,0.9000,0.019567,163.679913,0.624420
74.0,,,0.9000,0.020999,162.741839,0.680385
74.1,,,0.9000,0.024112,167.650687,1.000013
74.2,,,0.9000,0.027224,162.028639,1.319642
74.3,,,0.9000,0.030337,160.800067,1.639271
74.4,,,0.9000,0.033450,144.312110,1.958900
74.5,,,0.9000,0.036562,153.208068,2.278528
74.6,,,0.9000,0.039675,81.824511,2.598157
74.7,,,0.9000,0.042788,81.807047,2.917786
74.8,,,0.9000,0.045900,104.097678,3.237414
74.9,,,0.9000,0.049013,165.109307,3.557043
75.0,,,0.9000,0.052126,142.807551,3.876672
75.1,,,0.9000,0.054426,68.915250,3.733718
75.2,,,0.9000,0.056726,72.928183,3.590765
75.3,,,0.9000,0.059026,69.640460,3.447811
75.4,,,0.9000,0.061326,69.191510,3.304857
75.5,,,0.9000,0.063626,69.651540,3.161904
75.6,,,0.9000,0.065926,69.195122,3.018950
75.7,,,0.9000,0.068226,69.317636,2.875997
75.8,,,0.9000,0.070525,69.690961,2.733043
75.9,,,0.9000,0.072825,69.196695,2.590090
76.0,,,0.9000,0.075125,69.689770,2.447136
76.1,,,0.9000,0.072586,71.151416,2.296613
76.2,,,0.9000,0.070047,72.646175,2.146090
76.3,,,0.9000,0.067508,70.203492,1.995567
76.4,,,0.9000,0.064969,94.301841,1.845044
76.5,,,0.9000,0.062430,95.425597,1.694521
76.6,,,0.9000,0.059890,95.340867,1.543998
76.7,,,0.9000,0.057351,95.343493,1.393475
76.8,,,0.9000,0.054812,55.669166,1.242951
76.9,,,0.9000,0.052273,55.675784,1.092428
77.0,,,0.9000,0.049734,127.961568,0.941905
77.1,,,0.9000,0.058917,149.434252,1.018314
77.2,,,0.9000,0.068100,58.226680,1.094724
77.3,,,0.9000,0.077283,116.729055,1.171133
77.4,,,0.9000,0.086466,55.436606,1.247542
77.5,,,0.9000,0.095649,44.996748,1.323951
77.6,,,0.9000,0.104832,35.100695,1.400360
77.7,,,0.9000,0.114015,58.381241,1.476770
77.8,,,0.9000,0.123198,77.233317,1.553179
77.9,,,0.9000,0.132381,84.804790,1.629588
78.0,,,0.9000,0.141563,66.144918,1.705997
78.1,,,0.9000,0.135608,54.783764,1.825010
78.2,,,0.9000,0.129653,87.132917,1.944022
78.3,,,0.9000,0.123697,76.173030,2.063034
78.4,,,0.9000,0.117742,109.834078,2.182047
78.5,,,0.9000,0.111787,57.440286,2.301059
78.6,,,0.9000,0.105831,53.155021,2.420072
78.7,,,0.9000,0.099876,69.289450,2.539084
78.8,,,0.9000,0.093921,54.039604,2.658096
78.9,,,0.9000,0.087965,69.870787,2.777109
79.0,,,0.9000,0.082010,70.412320,2.896121
79.1,,,0.9000,0.077753,122.333517,2.896878
79.2,,,0.9000,0.073496,60.778053,2.897634
79.3,,,0.9000,0.069238,42.518288,2.898390
79.4,,,0.9000,0.064981,60.670724,2.899147
79.5,,,0.9000,0.060724,57.965584,2.899903
79.6,,,0.9000,0.056467,95.867375,2.900660
79.7,,,0.9000,0.052210,104.475112,2.901416
79.8,,,0.9000,0.047953,70.598720,2.902172
79.9,,,0.9000,0.043696,51.716329,2.902929
80.0,,,0.9000,0.039438,51.473431,2.903685
80.1,,,0.9000,0.038599,51.711189,2.791996
80.2,,,0.9000,0.037761,63.724795,2.680307
80.3,,,0.9000,0.036922,60.359720,2.568617
80.4,,,0.9000,0.036083,56.133454,2.456928
80.5,,,0.9000,0.035244,48.875000,2.345239
80.6,,,0.9000,0.034405,49.300313,2.233550
80.7,,,0.9000,0.033566,48.902228,2.121861
80.8,,,0.9000,0.032727,33.693159,2.010171
80.9,,,0.9000,0.031888,65.261814,1.898482
81.0,,,0.9000,0.031050,83.862413,1.786793
81.1,,,0.9000,0.031319,57.290433,2.132673
81.2,,,0.9000,0.031588,36.838602,2.478552
81.3,,,0.9000,0.031858,35.806404,2.824432
81.4,,,0.9000,0.032127,30.324396,3.170312
81.5,,,0.9000,0.032397,49.823183,3.516191
81.6,,,0.9000,0.032666,48.088320,3.862071
81.7,,,0.9000,0.032936,47.984671,4.207951
81.8,,,0.9000,0.033205,46.337544,4.553830
81.9,,,0.9000,0.033475,46.055674,4.899710
82.0,,,0.9000,0.033744,45.871454,5.245590
82.1,,,0.9000,0.035611,45.483348,5.315209
82.2,,,0.9000,0.037477,64.758068,5.384828
82.3,,,0.9000,0.039344,105.277510,5.454447
82.4,,,0.9000,0.041210,113.714621,5.524066
82.5,,,0.9000,0.043077,71.007166,5.593685
82.6,,,0.9000,0.044944,119.486234,5.663304
82.7,,,0.9000,0.046810,110.593278,5.732923
82.8,,,0.9000,0.048677,64.405927,5.802542
82.9,,,0.9000,0.050543,34.687263,5.872161
83.0,,,0.9000,0.052410,69.935406,5.941780
83.1,,,0.9000,0.052242,65.277173,5.723316
83.2,,,0.9000,0.052074,65.843155,5.504853
83.3,,,0.9000,0.051906,55.743710,5.286389
83.4,,,0.9000,0.051739,69.852462,5.067926
83.5,,,0.9000,0.051571,86.071243,4.849462
83.6,,,0.9000,0.051403,105.660098,4.630999
83.7,,,0.9000,0.051235,52.626161,4.412535
83.8,,,0.9000,0.051067,188.508843,4.194072
83.9,,,0.9000,0.050899,117.137159,3.975608
84.0,,,0.9000,0.050732,114.674242,3.757145
84.1,,,0.9000,0.051079,114.466371,3.957657
84.2,,,0.9000,0.051426,112.405774,4.158169
84.3,,,0.9000,0.051773,228.376355,4.358681
84.4,,,0.9000,0.052120,135.678040,4.559193
84.5,,,0.9000,0.052467,53.679278,4.759705
84.6,,,0.9000,0.052814,94.681462,4.960217
84.7,,,0.9000,0.053162,65.461083,5.160729
84.8,,,0.9000,0.053509,115.309904,5.361241
84.9,,,0.9000,0.053856,116.341613,5.561753
85.0,,,0.9000,0.054203,153.158693,5.762265
85.1,,,0.9000,0.056299,114.762535,5.218339
85.2,,,0.9000,0.058395,72.041476,4.674413
85.3,,,0.9000,0.060490,69.853832,4.130486
85.4,,,0.9000,0.062586,70.751703,3.586560
85.5,,,0.9000,0.064682,122.424213,3.042634
85.6,,,0.9000,0.066778,140.219931,2.498708
85.7,,,0.9000,0.068874,60.817377,1.954781
85.8,,,0.9000,0.070969,52.344965,1.410855
85.9,,,0.9000,0.073065,60.354416,0.866929
86.0,,,0.9000,0.075161,49.239611,0.323003
86.1,,,0.9000,0.073482,79.238709,0.665002
86.2,,,0.9000,0.071803,84.089324,1.007002
86.3,,,0.9000,0.070124,87.935208,1.349002
86.4,,,0.9000,0.068445,91.425038,1.691001
86.5,,,0.9000,0.066766,80.289940,2.033001
86.6,,,0.9000,0.065087,80.250088,2.375001
86.7,,,0.9000,0.063408,80.238873,2.717000
86.8,,,0.9000,0.061729,80.286216,3.059000
86.9,,,0.9000,0.060050,80.271650,3.401000
87.0,,,0.9000,0.058371,79.484449,3.742999
87.1,,,0.9000,0.059651,100.900406,3.459359
87.2,,,0.9000,0.060932,60.441024,3.175719
87.3,,,0.9000,0.062213,64.007133,2.892078
87.4,,,0.9000,0.063494,63.916501,2.608438
87.5,,,0.9000,0.064774,63.964497,2.324798
87.6,,,0.9000,0.066055,63.904874,2.041158
87.7,,,0.9000,0.067336,63.845903,1.757517
87.8,,,0.9000,0.068616,64.196166,1.473877
87.9,,,0.9000,0.069897,58.372954,1.190237
88.0,,,0.9000,0.071178,59.761313,0.906597
88.1,,,0.9000,0.071303,61.828385,0.859670
88.2,,,0.9000,0.071427,63.698615,0.812744
88.3,,,0.9000,0.071552,64.032268,0.765818
88.4,,,0.9000,0.071677,80.562159,0.718892
88.5,,,0.9000,0.071802,82.459590,0.671966
88.6,,,0.9000,0.071927,77.555436,0.625040
88.7,,,0.9000,0.072052,80.232492,0.578113
88.8,,,0.9000,0.072176,79.749334,0.531187
88.9,,,0.9000,0.072301,82.210264,0.484261
89.0,,,0.9000,0.072426,83.358191,0.437335
89.1,,,0.9000,0.073663,44.639858,0.409551
89.2,,,0.9000,0.074900,20.591320,0.381767
89.3,,,0.9000,0.076137,31.916786,0.353983
89.4,,,0.9000,0.077374,42.561660,0.326198
89.5,,,0.9000,0.078612,38.067172,0.298414
89.6,,,0.9000,0.079849,27.214658,0.270630
89.7,,,0.9000,0.081086,30.305940,0.242846
89.8,,,0.9000,0.082323,30.521986,0.215062
89.9,,,0.9000,0.083560,56.163281,0.187278
90.0,,,0.9000,0.084797,54.860482,0.159493
90.1,,,0.9000,0.086299,53.149250,0.146240
90.2,,,0.9000,0.087801,51.038904,0.132987
90.3,,,0.9000,0.089303,48.968841,0.119733
90.4,,,0.9000,0.090805,56.106593,0.106480
90.5,,,0.9000,0.092307,174.845130,0.093226
90.6,,,0.9000,0.093809,85.030715,0.079973
90.7,,,0.9000,0.095310,71.006733,0.066719
90.8,,,0.9000,0.096812,72.344286,0.053466
90.9,,,0.9000,0.098314,59.155307,0.040212
91.0,,,0.9000,0.099816,112.096602,0.026959
91.1,,,0.9000,0.101645,41.088267,0.932997
91.2,,,0.9000,0.103474,197.138183,1.839035
91.3,,,0.9000,0.105303,65.678419,2.745073
91.4,,,0.9000,0.107132,66.087198,3.651112
91.5,,,0.9000,0.108961,101.628933,4.557150
91.6,,,0.9000,0.110790,127.899845,5.463188
91.7,,,0.9000,0.112619,68.890250,6.369226
91.8,,,0.9000,0.114447,184.593765,7.275265
91.9,,,0.9000,0.116276,152.254146,8.181303
92.0,,,0.9000,0.118105,89.927981,9.087341
92.1,,,0.9000,0.116677,82.360280,8.683800
92.2,,,0.9000,0.115248,135.979330,8.280258
92.3,,,0.9000,0.113820,43.452847,7.876717
92.4,,,0.9000,0.112391,53.956350,7.473176
92.5,,,0.9000,0.110963,62.640663,7.069635
92.6,,,0.9000,0.109534,66.536737,6.666094
92.7,,,0.9000,0.108106,66.880369,6.262552
92.8,,,0.9000,0.106677,68.658981,5.859011
92.9,,,0.9000,0.105249,78.626889,5.455470
93.0,,,0.9000,0.103820,33.117114,5.051928
93.1,,,0.9000,0.093601,33.567554,4.942819
93.2,,,0.9000,0.083382,68.438512,4.833710
93.3,,,0.9000,0.073163,27.862912,4.724601
93.4,,,0.9000,0.062944,78.011452,4.615492
93.5,,,0.9000,0.052725,40.339784,4.506383
93.6,,,0.9000,0.042506,36.629233,4.397274
93.7,,,0.9000,0.032287,34.106411,4.288165
93.8,,,0.9000,0.022068,34.146771,4.179056
93.9,,,0.9000,0.011849,34.174436,4.069947
94.0,,,0.9000,0.001630,34.221834,3.960838
94.1,,,0.9000,0.006058,34.201834,3.578586
94.2,,,0.9000,0.010487,39.332111,3.196334
94.3,,,0.9000,0.014916,51.133458,2.814082
94.4,,,0.9000,0.019344,48.881719,2.431830
94.5,,,0.9000,0.023773,57.581085,2.049579
94.6,,,0.9000,0.028201,69.432402,1.667327
94.7,,,0.9000,0.032630,69.927717,1.285075
94.8,,,0.9000,0.037059,45.738628,0.902823
94.9,,,0.9000,0.041487,46.068120,0.520571
95.0,,,0.9000,0.045916,43.489653,0.138319
95.1,,,0.9000,0.046864,107.844974,0.238275
95.2,,,0.9000,0.047812,180.280051,0.338230
95.3,,,0.9000,0.048760,127.095171,0.438185
95.4,,,0.9000,0.049708,45.452855,0.538140
95.5,,,0.9000,0.050656,46.485997,0.638095
95.6,,,0.9000,0.051605,191.013365,0.738051
95.7,,,0.9000,0.052553,155.967973,0.838006
95.8,,,0.9000,0.053501,146.376763,0.937961
95.9,,,0.9000,0.054449,110.537644,1.037916
96.0,,,0.9000,0.055397,185.475316,1.137871
96.1,,,0.9000,0.055151,57.979598,1.159795
96.2,,,0.9000,0.054905,119.000943,1.181719
96.3,,,0.9000,0.054659,95.634536,1.203642
96.4,,,0.9000,0.054413,54.571314,1.225566
96.5,,,0.9000,0.054167,47.731544,1.247490
96.6,,,0.9000,0.053921,48.921631,1.269413
96.7,,,0.9000,0.053675,62.360508,1.291337
96.8,,,0.9000,0.053428,47.142883,1.313261
96.9,,,0.9000,0.053182,51.713903,1.335184
97.0,,,0.9000,0.052936,57.040809,1.357108
97.1,,,0.9000,0.052950,83.734473,1.924504
97.2,,,0.9000,0.052964,97.085982,2.491900
97.3,,,0.9000,0.052978,93.634470,3.059296
97.4,,,0.9000,0.052992,43.178977,3.626692
97.5,,,0.9000,0.053006,40.317975,4.194088
97.6,,,0.9000,0.053020,78.195909,4.761484
97.7,,,0.9000,0.053034,54.205327,5.328880
97.8,,,0.9000,0.053048,65.080222,5.896276
97.9,,,0.9000,0.053061,95.680947,6.463672
98.0,,,0.9000,0.053075,56.542662,7.031068
98.1,,,0.9000,0.055067,63.020943,6.905448
98.2,,,0.9000,0.057059,51.865224,6.779827
98.3,,,0.9000,0.059051,66.060578,6.654207
98.4,,,0.9000,0.061042,44.150714,6.528586
98.5,,,0.9000,0.063034,53.424331,6.402966
98.6,,,0.9000,0.065026,53.884375,6.277345
98.7,,,0.9000,0.067017,70.814037,6.151725
98.8,,,0.9000,0.069009,45.724141,6.026104
98.9,,,0.9000,0.071001,57.619645,5.900484
99.0,,,0.9000,0.072992,57.597153,5.774863
99.1,,,0.9000,0.073007,57.595422,5.635721
99.2,,,0.9000,0.073021,56.167771,5.496578
99.3,,,0.9000,0.073035,56.663670,5.357436
99.4,,,0.9000,0.073049,56.678664,5.218293
99.5,,,0.9000,0.073063,75.547816,5.079150
99.6,,,0.9000,0.073077,75.506345,4.940008
99.7,,,0.9000,0.073091,75.544082,4.800865
99.8,,,0.9000,0.073106,75.537528,4.661723
99.9,,,0.9000,0.073120,76.012424,4.522580
100.0,,,0.9000,0.073134,52.923771,4.383438
100.1,,,0.9000,0.072973,54.123952,4.282152
100.2,,,0.9000,0.072812,54.128417,4.180866
100.3,,,0.9000,0.072651,54.169741,4.079581
100.4,,,0.9000,0.072490,101.490604,3.978295
100.5,,,0.9000,0.072329,101.532776,3.877010
100.6,,,0.9000,0.072168,110.590414,3.775724
100.7,,,0.9000,0.072007,46.540461,3.674439
100.8,,,0.9000,0.071847,49.304509,3.573153
100.9,,,0.9000,0.071686,51.020115,3.471867
101.0,,,0.9000,0.071525,45.329668,3.370582
101.1,,,0.9000,0.071953,44.495009,3.239869
101.2,,,0.9000,0.072380,45.678175,3.109156
101.3,,,0.9000,0.072808,192.386891,2.978443
101.4,,,0.9000,0.073236,192.357627,2.847730
101.5,,,0.9000,0.073664,192.579532,2.717017
101.6,,,0.9000,0.074092,83.997112,2.586304
101.7,,,0.9000,0.074520,83.986976,2.455591
101.8,,,0.9000,0.074948,83.361627,2.324878
101.9,,,0.9000,0.075376,82.034340,2.194165
102.0,,,0.9000,0.075804,82.013029,2.063452
102.1,,,0.9000,0.075831,81.987472,2.055128
102.2,,,0.9000,0.075857,82.744712,2.046803
102.3,,,0.9000,0.075884,82.704911,2.038478
102.4,,,0.9000,0.075911,141.372735,2.030153
102.5,,,0.9000,0.075938,145.692285,2.021828
102.6,,,0.9000,0.075965,145.392956,2.013503
102.7,,,0.9000,0.075992,145.389330,2.005178
102.8,,,0.9000,0.076019,52.563646,1.996853
102.9,,,0.9000,0.076045,52.246592,1.988528
103.0,,,0.9000,0.076072,46.102103,1.980203
103.1,,,0.9000,0.075713,36.760310,2.107720
103.2,,,0.9000,0.075353,38.481751,2.235236
103.3,,,0.9000,0.074993,39.038602,2.362753
103.4,,,0.9000,0.074634,52.759367,2.490269
103.5,,,0.9000,0.074274,49.577562,2.617786
103.6,,,0.9000,0.073914,42.358525,2.745303
103.7,,,0.9000,0.073555,41.831106,2.872819
103.8,,,0.9000,0.073195,42.583055,3.000336
103.9,,,0.9000,0.072835,40.784061,3.127852
104.0,,,0.9000,0.072476,182.540260,3.255369
104.1,,,0.9000,0.072629,56.472184,3.289157
104.2,,,0.9000,0.072782,112.303201,3.322944
104.3,,,0.9000,0.072935,50.383797,3.356732
104.4,,,0.9000,0.073088,55.119845,3.390520
104.5,,,0.9000,0.073241,56.118177,3.424308
104.6,,,0.9000,0.073394,60.572160,3.458095
104.7,,,0.9000,0.073547,55.475506,3.491883
104.8,,,0.9000,0.073701,52.594766,3.525671
104.9,,,0.9000,0.073854,45.894889,3.559458
105.0,,,0.9000,0.074007,57.653751,3.593246
105.1,,,0.9000,0.074361,102.907231,3.603344
105.2,,,0.9000,0.074716,79.660790,3.613442
105.3,,,0.9000,0.075071,61.641166,3.623540
105.4,,,0.9000,0.075425,50.925412,3.633638
105.5,,,0.9000,0.075780,76.286526,3.643736
105.6,,,0.9000,0.076134,62.943718,3.653834
105.7,,,0.9000,0.076489,5.021216,3.663932
105.8,,,0.9000,0.076844,5.074852,3.674029
105.9,,,0.9000,0.077198,57.434093,3.684127
106.0,,,0.9000,0.077553,60.464704,3.694225
106.1,,,0.9000,0.077084,64.654178,3.585450
106.2,,,0.9000,0.076616,64.571275,3.476674
106.3,,,0.9000,0.076147,64.624389,3.367898
106.4,,,0.9000,0.075679,64.544741,3.259123
106.5,,,0.9000,0.075210,65.159755,3.150347
106.6,,,0.9000,0.074742,65.404695,3.041571
